Date,PRCP,TMAX,TMIN,CfbWinner,CfbLoser,CfbTV,cfbGame,Winner/tie,Loser/tie,NflGame,psa_sales,Orders,Online%,carryout%,Rewards Enrollment,online_sales,Day,Class,BiClass
2015-10-31,0.0052380952381,62.3333333333,46.6666666667,35,131,-1,1.0,-1,-1,0.0,6075.157664,29160,51.08581544,39.32098765,779688.0,3103.54383192,5,3,1
2015-10-31,0.0052380952381,62.3333333333,46.6666666667,20,169,-1,1.0,-1,-1,0.0,6075.157664,29160,51.08581544,39.32098765,779688.0,3103.54383192,5,3,1
2015-10-31,0.0052380952381,62.3333333333,46.6666666667,170,181,-1,1.0,-1,-1,0.0,6075.157664,29160,51.08581544,39.32098765,779688.0,3103.54383192,5,3,1
2015-10-31,0.0052380952381,62.3333333333,46.6666666667,117,113,-1,1.0,-1,-1,0.0,6075.157664,29160,51.08581544,39.32098765,779688.0,3103.54383192,5,3,1
2015-10-31,0.0052380952381,62.3333333333,46.6666666667,27,151,-1,1.0,-1,-1,0.0,6075.157664,29160,51.08581544,39.32098765,779688.0,3103.54383192,5,3,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,17,5,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,27,8,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,28,26,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,22,21,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,6,24,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,9,11,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,12,30,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,15,10,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,0,7,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,2,25,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,29,1,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-01,0.668076923077,64.6666666667,56.0,-1,-1,-1,0.0,19,20,1.0,3641.155421,20005,57.47274737,35.22619345,780349.0,2092.67205646,6,2,1
2015-11-02,2.0912,70.3333333333,63.0,-1,-1,-1,0.0,4,13,1.0,2161.946168,12568,57.25377498,37.69891789,780888.0,1237.79579422,0,0,0
2015-11-03,0.8212,67.6666666667,63.0,195,43,5,1.0,-1,-1,0.0,2291.362991,14631,50.85189063,49.88722575,781426.0,1165.20140212,1,0,0
2015-11-04,0.0214814814815,69.3333333333,62.6666666667,-1,-1,-1,0.0,-1,-1,0.0,2430.372336,13760,54.04655508,40.42151163,781886.0,1313.53252323,2,0,0
2015-11-05,0.0615384615385,66.3333333333,62.3333333333,78,132,8,1.0,6,7,1.0,2729.969346,15316,54.14898706,38.97231653,782407.0,1478.25074791,3,0,0
2015-11-05,0.0615384615385,66.3333333333,62.3333333333,112,142,4,1.0,6,7,1.0,2729.969346,15316,54.14898706,38.97231653,782407.0,1478.25074791,3,0,0
2015-11-06,0.3436,77.0,65.6666666667,107,162,5,1.0,-1,-1,0.0,4384.228037,23293,34.19734588,41.16258103,782842.0,1499.28962598,4,0,0
2015-11-07,1.73692307692,70.3333333333,55.6666666667,155,72,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,180,33,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,181,66,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,131,22,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,10,176,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,65,112,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,6,128,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,49,156,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,192,17,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,193,78,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,89,116,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,167,153,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,1,141,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,35,129,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,20,76,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,176,113,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,101,151,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-07,1.73692307692,70.3333333333,55.6666666667,27,180,-1,1.0,-1,-1,0.0,5123.577103,26493,53.2590831,36.92296078,783883.0,2728.77018698,5,3,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,23,8,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,3,16,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,17,28,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,21,14,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,18,31,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,4,11,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,20,29,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,13,9,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,26,1,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,30,19,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-08,0.410384615385,56.0,46.3333333333,-1,-1,-1,0.0,24,22,1.0,3658.823832,20124,58.02907144,34.77936792,784707.0,2123.18149534,6,2,1
2015-11-09,1.17769230769,53.3333333333,46.3333333333,-1,-1,-1,0.0,5,25,1.0,1942.176355,11649,56.34342089,38.29513263,785069.0,1094.28859812,0,0,0
2015-11-10,0.135,66.0,48.6666666667,-1,-1,-1,0.0,-1,-1,0.0,2275.117103,14837,52.28539741,51.41875042,785537.0,1189.55401885,1,0,0
2015-11-11,0.00653846153846,74.3333333333,44.0,-1,-1,-1,0.0,-1,-1,0.0,2515.355794,14608,56.39530678,39.36199343,786018.0,1418.54261663,2,0,0
2015-11-12,0.0008,71.3333333333,52.6666666667,-1,-1,-1,0.0,3,21,1.0,2713.053645,15783,53.85115933,40.20148261,786562.0,1461.01084108,3,0,0
2015-11-13,0.00461538461538,62.0,41.6666666667,-1,-1,-1,0.0,-1,-1,0.0,5046.906636,26807,54.36463061,39.73215951,787454.0,2743.73214989,4,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,129,40,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,178,4,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,180,90,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,0,164,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,10,157,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,71,148,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,47,63,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,165,141,1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,39,128,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,32,137,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,98,162,3,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,59,139,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,114,154,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,154,179,10,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,80,127,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,19,70,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,145,129,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,197,83,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,198,49,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,25,131,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-14,0.000869565217391,62.6666666667,37.0,208,28,-1,1.0,-1,-1,0.0,4717.521028,25853,54.17042948,38.19285963,788321.0,2555.50140168,5,3,1
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,5,28,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,14,2,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,0,27,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,18,20,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,4,30,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,29,8,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,17,22,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,15,9,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,16,23,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,10,11,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,31,19,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-15,0.0,59.3333333333,34.0,-1,-1,-1,0.0,24,7,1.0,3218.51,18449,57.96467553,37.47086563,789022.0,1865.5988784,6,1,0
2015-11-16,0.0,66.6666666667,38.3333333333,-1,-1,-1,0.0,12,6,1.0,1944.84028,11974,54.58416185,40.87188909,789379.0,1061.57476616,0,0,0
2015-11-17,0.0,70.3333333333,51.0,-1,-1,-1,0.0,-1,-1,0.0,2176.557944,14509,49.88050669,52.140051,789745.0,1085.67813087,1,0,0
2015-11-18,0.203793103448,70.6666666667,55.0,-1,-1,-1,0.0,-1,-1,0.0,2782.540935,15771,55.82844538,35.59064105,790285.0,1553.44934607,2,0,0
2015-11-19,1.36178571429,70.0,48.6666666667,-1,-1,-1,0.0,14,30,1.0,2680.773832,15508,53.52350486,40.04384834,790740.0,1434.84411226,3,0,0
2015-11-20,0.0848,69.0,44.0,-1,-1,-1,0.0,-1,-1,0.0,4941.703084,26564,52.66370104,39.65517241,791448.0,2602.48373844,4,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,129,110,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,3,75,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,0,179,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,183,9,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,164,120,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,45,111,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,151,154,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,31,152,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,174,36,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,123,23,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,73,174,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,18,178,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,83,50,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,143,104,10,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,160,5,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,106,53,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,43,107,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,205,29,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-21,0.000434782608696,56.6666666667,43.0,119,113,-1,1.0,-1,-1,0.0,4968.229346,25971,50.96893242,38.64310192,792213.0,2532.25345783,5,3,1
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,13,1,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,29,23,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,9,5,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,27,26,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,0,6,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,10,22,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,4,31,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,2,28,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,12,21,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,8,16,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,15,25,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-22,0.0,52.3333333333,35.0,-1,-1,-1,0.0,11,17,1.0,3357.486168,19062,57.09819836,37.62459343,792742.0,1917.06411211,6,1,0
2015-11-23,0.0,54.3333333333,30.3333333333,-1,-1,-1,0.0,18,3,1.0,2439.256542,14467,56.23939346,38.84011889,793191.0,1371.82308415,0,0,0
2015-11-24,0.0,58.6666666667,30.0,-1,-1,-1,0.0,-1,-1,0.0,2756.849065,16942,52.22554803,45.9331838,793564.0,1439.77953256,1,0,0
2015-11-25,0.0,57.3333333333,34.0,-1,-1,-1,0.0,-1,-1,0.0,3603.190467,19642,53.4542051,41.82364321,794046.0,1926.05682237,2,1,0
2015-11-26,0.0,68.3333333333,45.0,-1,-1,-1,0.0,4,8,1.0,34.64859813,153,12.01569833,49.67320261,794081.0,4.16327102687,3,0,0
2015-11-26,0.0,68.3333333333,45.0,-1,-1,-1,0.0,5,11,1.0,34.64859813,153,12.01569833,49.67320261,794081.0,4.16327102687,3,0,0
2015-11-26,0.0,68.3333333333,45.0,-1,-1,-1,0.0,10,23,1.0,34.64859813,153,12.01569833,49.67320261,794081.0,4.16327102687,3,0,0
2015-11-27,0.0,71.6666666667,49.3333333333,86,21,-1,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-27,0.0,71.6666666667,49.3333333333,132,144,-1,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-27,0.0,71.6666666667,49.3333333333,68,151,-1,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-27,0.0,71.6666666667,49.3333333333,44,81,4,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-27,0.0,71.6666666667,49.3333333333,207,44,-1,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-27,0.0,71.6666666667,49.3333333333,209,62,-1,1.0,-1,-1,0.0,3492.773084,19037,57.43172177,39.59657509,794567.0,2005.95971966,4,2,1
2015-11-28,0.0,71.3333333333,48.0,77,102,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,0,157,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,28,1,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,153,152,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,72,56,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,12,148,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,60,127,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,168,7,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,144,91,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,199,54,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,24,73,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-28,0.0,71.3333333333,48.0,126,115,-1,1.0,-1,-1,0.0,4097.758318,22419,55.52176761,38.90450065,795213.0,2275.14785054,5,3,1
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,21,16,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,17,1,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,15,3,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,25,14,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,22,30,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,9,18,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,12,19,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,31,20,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,6,28,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,27,24,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,13,29,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-29,0.0,73.3333333333,52.0,-1,-1,-1,0.0,0,26,1.0,3204.530654,18498,58.50177719,37.84192886,795765.0,1874.70738319,6,1,0
2015-11-30,0.0008,71.6666666667,60.0,-1,-1,-1,0.0,2,7,1.0,2080.79785,12418,55.33872544,40.78756644,796118.0,1151.48700917,0,0,0
2015-12-01,0.0,66.6666666667,58.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2685.79757,17176,51.81229864,48.42803912,796583.0,1391.57345783,1,0,0
